人閒	人閒 僩
亻閒	亻閒 僩
人矞	人矞 僪
亻矞	亻矞 僪
人惡	人惡 僫
亻惡	亻惡 僫
人焦	人焦 僬
亻焦	亻焦 僬
人朁	人朁 僭
亻朁	亻朁 僭
人童	人童 僮
亻童	亻童 僮
人粦	人粦 僯
亻粦	亻粦 僯
棘人	棘人 僰
人雇	人雇 僱
亻雇	亻雇 僱
人粟	人粟 僳
亻粟	亻粟 僳
人間	人間 僴
亻間	亻間 僴
人畺	人畺 僵
亻畺	亻畺 僵
人黽	人黽 僶
亻黽	亻黽 僶
人葉	人葉 僷
亻葉	亻葉 僷
人禁	人禁 僸
亻禁	亻禁 僸
人賈	人賈 價
亻賈	亻賈 價
人喿	人喿 僺
亻喿	亻喿 僺
人辟	人辟 僻
亻辟	亻辟 僻
人豐	人豐 僼
亻豐	亻豐 僼
人愁	人愁 僽
亻愁	亻愁 僽
人愛	人愛 僾
亻愛	亻愛 僾
人塞	人塞 僿
亻塞	亻塞 僿
人義	人義 儀
亻義	亻義 儀
人雋	人雋 儁
亻雋	亻雋 儁
人農	人農 儂
亻農	亻農 儂
人亶	人亶 儃
亻亶	亻亶 儃
人意	人意 億
亻意	亻意 億
人當	人當 儅
亻當	亻當 儅
人敬	人敬 儆
亻敬	亻敬 儆
人睘	人睘 儇
亻睘	亻睘 儇
人會	人會 儈
亻會	亻會 儈
人僉	人僉 儉
亻僉	亻僉 儉
人楚	人楚 儊
亻楚	亻楚 儊
人詹	人詹 儋
亻詹	亻詹 儋
人敫	人敫 儌
亻敫	亻敫 儌
人凶丶丶丶丶八夕	人凶丶丶丶丶八夕 儍
亻凶丶丶丶丶八夂	亻凶丶丶丶丶八夂 儍
人載	人載 儎
亻載	亻載 儎
人賓	人賓 儐
亻賓	亻賓 儐
人日幺幺火	人日幺幺火 儑
亻日幺幺灬	亻日幺幺灬 儑
人日幺幺火	人日幺幺火 儑
人㬎	人㬎 儑
人日幺幺火	人日幺幺火 儑
亻日幺幺灬	亻日幺幺灬 儑
人日幺幺火	人日幺幺火 儑
亻㬎	亻㬎 儑
人需	人需 儒
亻需	亻需 儒
人臺	人臺 儓
亻臺	亻臺 儓
人壽	人壽 儔
亻壽	亻壽 儔
人齊	人齊 儕
亻齊	亻齊 儕
人監	人監 儖
亻監	亻監 儖
人疑	人疑 儗
亻疑	亻疑 儗
人盡	人盡 儘
亻盡	亻盡 儘
人遣	人遣 儙
亻遣	亻遣 儙
人夢	人夢 儚
亻夢	亻夢 儚
人舞	人舞 儛
亻舞	亻舞 儛
人寧	人寧 儜
亻寧	亻寧 儜
人榮	人榮 儝
亻榮	亻榮 儝
人爾	人爾 儞
亻爾	亻爾 儞
人賞	人賞 償
亻賞	亻賞 償
人巤	人巤 儠
亻巤	亻巤 儠
人畾	人畾 儡
亻畾	亻畾 儡
人畾	人畾 儡
人田田田	人田田田 儡
人畾	人畾 儡
亻畾	亻畾 儡
人畾	人畾 儡
亻田田田	亻田田田 儡
人慮	人慮 儢
亻慮	亻慮 儢
人廣	人廣 儣
亻廣	亻廣 儣
人暴	人暴 儤
亻暴	亻暴 儤
人賣	人賣 儥
亻賣	亻賣 儥
人麃	人麃 儦
亻麃	亻麃 儦
人賛	人賛 儧
亻賛	亻賛 儧
人質	人質 儨
亻質	亻質 儨
人賜	人賜 儩
亻賜	亻賜 儩
人憂	人憂 優
亻憂	亻憂 優
人豪	人豪 儫
亻豪	亻豪 儫
人靚	人靚 儬
亻靚	亻靚 儬
人親	人親 儭
亻親	亻親 儭
人歷	人歷 儮
亻歷	亻歷 儮
人駦	人駦 儯
亻駦	亻駦 儯
人蒍	人蒍 儰
亻蒍	亻蒍 儰
人龍	人龍 儱
亻龍	亻龍 儱
人諸	人諸 儲
亻諸	亻諸 儲
人毚	人毚 儳
亻毚	亻毚 儳
人襄	人襄 儴
亻襄	亻襄 儴
攸黑	攸黑 儵
攸黑	攸黑 儵
人巂	人巂 儶
亻巂	亻巂 儶
人麗	人麗 儷
亻麗	亻麗 儷
人羅	人羅 儸
亻羅	亻羅 儸
人贊	人贊 儹
亻贊	亻贊 儹
人難	人難 儺
亻難	亻難 儺
人黨	人黨 儻
亻黨	亻黨 儻
人嚴	人嚴 儼
亻嚴	亻嚴 儼
人纍	人纍 儽
亻纍	亻纍 儽
人囊	人囊 儾
亻囊	亻囊 儾
一儿	一儿 兀
厶儿	厶儿 允
匸丿乚旡	匸丿乚旡 兂
厂尢旡	厂尢旡 兂
二儿	二儿 元
口儿	口儿 兄
亠允	亠允 充
儿丷八	儿丷八 兆
冰儿丶丶	冰儿丶丶 兆
儿丷八	儿丷八 兆
冫儿丶丶	冫儿丶丶 兆
凶儿	凶儿 兇
丿土儿	丿土儿 先
小兀	小兀 光
公儿	公儿 兊
八允	八允 兊
十兄	十兄 克
十口儿	十口儿 克
八兄	八兄 兌
八口儿	八口儿 兌
刀口丨儿	刀口丨儿 免
丿丨口儿丶	丿丨口儿丶 兎
厂上儿	厂上儿 兏
旧儿	旧儿 児
臼儿	臼儿 兒
旡旡	旡旡 兓
刀口丨儿丶	刀口丨儿丶 兔
凹儿	凹儿 兕
亠兊	亠兊 兖
亠兌	亠兌 兗
元台	元台 兘
克千	克千 兛
匚白㇆一儿	匚白㇆一儿 兜
克分	克分 兝
克毛	克毛 兞
先先	先先 兟
北白儿	北白儿 兠
丬白匕儿	丬白匕儿 兠
克克	克克 兢
克厘	克厘 兣
光廣	光廣 兤
乁丿	乁丿 入
丨一入	丨一入 兦
冂入	冂入 內
人王	人王 全
一冂丨入入	一冂丨入入 兩
入一肉巜	入一肉巜 兪
入一月巜	入一月巜 兪
丿乁	丿乁 八
八厶	八厶 公
亠八	亠八 六
八丂	八丂 兮
井八	井八 共
十丨一八	十丨一八 共
井八	井八 共
二丨丨八	二丨丨八 共
王八	王八 兲
丘八	丘八 兵
甘一八	甘一八 其
目一八	目一八 具
曲八	曲八 典
丷一彐丨丨八	丷一彐丨丨八 兼
丷一聿丨丨八	丷一聿丨丨八 兼
丷一彐丨丨八	丷一彐丨丨八 兼
丷一肀丨丨八	丷一肀丨丨八 兼
丷異	丷異 兾
丷一执云	丷一执云 兿
北異	北異 冀
丨乙	丨乙 冂
冂二	冂二 冄
冂丄	冂丄 円
一丿冂	一丿冂 冇
冂十一	冂十一 冉
冂一丨丨	冂一丨丨 冊
冂口	冂口 冋
一冂十一	一冂十一 再
冂八口	冂八口 冏
冂二月	冂二月 冐
曰月	曰月 冐
冂二月	冂二月 冐
日月	日月 冐
由冃	由冃 冑
由冂二	由冂二 冑
由冃	由冃 冑
由月	由月 冑
冃目	冃目 冒
冂二目	冂二目 冒
冃目	冃目 冒
曰目	曰目 冒
冃目	冃目 冒
冂二目	冂二目 冒
冃目	冃目 冒
日目	日目 冒
井再	井再 冓
冃吁	冃吁 冔
冂二吁	冂二吁 冔
冃勉	冃勉 冕
冂二勉	冂二勉 冕
冃勉	冃勉 冕
曰勉	曰勉 冕
冃勉	冃勉 冕
冂二勉	冂二勉 冕
冃勉	冃勉 冕
日勉	日勉 冕
丶乛	丶乛 冖
冖几	冖几 冗
冖人	冖人 冘
冖丿乚	冖丿乚 冘
冖山	冖山 冚
冖且	冖且 冝
冖米	冖米 冞
冖皀	冖皀 冟
冖皂	冖皂 冟
冖元寸	冖元寸 冠
冖一豕	冖一豕 冡
冖豖	冖豖 冢
冖取	冖取 冣
冖兔	冖兔 冤
冖日大	冖日大 冥
冖元攴	冖元攴 冦
冖林	冖林 冧
冖畐	冖畐 冨
冖舄	冖舄 冩
冖幕	冖幕 冪
丶丿	丶丿 冫
夕冰	夕冰 冬
夂冫	夂冫 冬
大冰	大冰 冭
大冫	大冫 冭
冰工	冰工 冮
冫工	冫工 冮
冰水	冰水 冰
冫水	冫水 冰
冰互	冰互 冱
冫互	冫互 冱
冰牙	冰牙 冴
冫牙	冫牙 冴
冰台	冰台 冶
冫台	冫台 冶
冰令	冰令 冷
冫令	冫令 冷
冰半	冰半 冸
冫半	冫半 冸
冰犮	冰犮 冹
冫犮	冫犮 冹
冰民	冰民 冺
冫民	冫民 冺
冰先	冰先 冼
冫先	冫先 冼
冰列	冰列 冽
冫列	冫列 冽
冰合	冰合 冾
冫合	冫合 冾
冰聿	冰聿 冿
冫聿	冫聿 冿
冰束	冰束 凁
冫束	冫束 凁
冰免	冰免 凂
冫免	冫免 凂
冰余	冰余 凃
冫余	冫余 凃
冰固	冰固 凅
冫固	冫固 凅
冰隹	冰隹 准
冫隹	冫隹 准
冰松	冰松 凇
冫松	冫松 凇
冰爭	冰爭 凈
冫爭	冫爭 凈
冰青	冰青 凊
冫青	冫青 凊
冰周	冰周 凋
冫周	冫周 凋
冰夌	冰夌 凌
冫夌	冫夌 凌
冰東	冰東 凍
冫東	冫東 凍
冰金	冰金 凎
冫金	冫金 凎
冫垔	冫垔 凐
冰垔	冰垔 凐
冰豈	冰豈 凒
冫豈	冫豈 凒
冰栗	冰栗 凓
冫栗	冫栗 凓
冰倉	冰倉 凔
冫倉	冫倉 凔
冰冥	冰冥 凕
冫冥	冫冥 凕
冰崔	冰崔 凗
冫崔	冫崔 凗
冰斯	冰斯 凘
冫斯	冫斯 凘
冰睪	冰睪 凙
冫睪	冫睪 凙
冰禁	冰禁 凚
冫禁	冫禁 凚
冰稟	冰稟 凜
冫稟	冫稟 凜
冰疑	冰疑 凝
冫疑	冫疑 凝
冰熙	冰熙 凞
冫熙	冫熙 凞
冰賣	冰賣 凟
冫賣	冫賣 凟
丿乙	丿乙 几
几丶	几丶 凡
丶几	丶几 凢
丨几	丨几 凣
丶几	丶几 凣
尸几	尸几 凥
夕几	夕几 処
夂几	夂几 処
几巾	几巾 凧
几云	几云 凨
几一日	几一日 凬
几百	几百 凮
几皇	几皇 凰
豈几	豈几 凱
几兼	几兼 凲
登几	登几 凳
馮几	馮几 凴
丨一丨	丨一丨 凵
凵乂	凵乂 凶
凵土	凵土 凷
山山	山山 出
山凵	山凵 出
山山	山山 出
凵丨凵	凵丨凵 出
凵水	凵水 凼
凵氶	凵氶 函
凵了口又	凵了口又 凾
凵亟	凵亟 凾
㇆丿	㇆丿 刀
丨亅	丨亅 刂
刀丶	刀丶 刃
刀乀	刀乀 刄
刀八	刀八 刅
八刀	八刀 分
七刀	七刀 切
乂刀	乂刀 刈
乂刂	乂刂 刈
乞刀	乞刀 刉
乞刂	乞刂 刉
干刀	干刀 刊
干刂	干刂 刊
千刀	千刀 刋
千刂	千刂 刋
寸刀	寸刀 刌
寸刂	寸刂 刌
刀彐	刀彐 刍
勿刀	勿刀 刎
勿刂	勿刂 刎
气刀	气刀 刏
气刂	气刂 刏
丹刀	丹刀 刐
丹刂	丹刂 刐
开刀	开刀 刑
开刂	开刂 刑
戈刀	戈刀 划
戈刂	戈刂 划
元刀	元刀 刓
元刂	元刂 刓
夬刀	夬刀 刔
夬刂	夬刂 刔
刀刀刀	刀刀刀 刕
月刀	月刀 刖
月刂	月刂 刖
歹刀	歹刀 列
歹刂	歹刂 列
弗刀	弗刀 刜
弗刂	弗刂 刜
衣刀	衣刀 初
衤刀	衤刀 初
且刀	且刀 刞
且刂	且刂 刞
召刀	召刀 刟
召刂	召刂 刟
民刀	民刀 刡
民刂	民刂 刡
令刀	令刀 刢
令刂	令刂 刢
台刀	台刀 刣
台刂	台刂 刣
半刀	半刀 判
半刂	半刂 判
口刀刀	口刀刀 別
口刀刀刂	口刀刀刂 別
去刀	去刀 刦
去刂	去刂 刦
去刀	去刀 刧
包刀	包刀 刨
包刂	包刂 刨
禾刀	禾刀 利
禾刂	禾刂 利
冊刀	冊刀 刪
冊刂	冊刂 刪
舌刀	舌刀 刮
舌刂	舌刂 刮
亘刀	亘刀 刯
亘刂	亘刂 刯
至刀	至刀 到
至刂	至刂 到
井刅	井刅 刱
圭刀	圭刀 刲
圭刂	圭刂 刲
夸刀	夸刀 刳
夸刂	夸刂 刳
朶刀	朶刀 刴
朶刂	朶刂 刴
耳刀	耳刀 刵
耳刂	耳刂 刵
丿二巾刀	丿二巾刀 制
丿二巾刂	丿二巾刂 制
尸巾刀	尸巾刀 刷
尸巾刂	尸巾刂 刷
丷夫刀	丷夫刀 券
𠔉刀	𠔉刀 券
朿刀	朿刀 刺
朿刂	朿刂 刺
朿刀	朿刀 刺
木冂刀	木冂刀 刺
朿刀	朿刀 刺
朿刂	朿刂 刺
朿刀	朿刀 刺
木冂刂	木冂刂 刺
亥刀	亥刀 刻
亥刂	亥刂 刻
去刃	去刃 刼
朵刀	朵刀 剁
朵刂	朵刂 剁
弟刀	弟刀 剃
弟刂	弟刂 剃
巠刀	巠刀 剄
巠刂	巠刂 剄
豆刀	豆刀 剅
豆刂	豆刂 剅
艮刀	艮刀 剆
艮刂	艮刂 剆
貝刀	貝刀 則
貝刂	貝刂 則
肙刀	肙刀 剈
肙刂	肙刂 剈
坐刀	坐刀 剉
坐刂	坐刂 剉
肖刀	肖刀 削
肖刂	肖刂 削
克刀	克刀 剋
克刂	克刂 剋
束刀	束刀 剌
束刂	束刂 剌
丷一肉刀	丷一肉刀 前
丷一月刂	丷一月刂 前
乂丶木刀	乂丶木刀 剎
乂丶木刂	乂丶木刂 剎
并刃	并刃 剏
昔刀	昔刀 剒
昔刂	昔刂 剒
禾勹丿刀	禾勹丿刀 剓
易刀	易刀 剔
易刂	易刂 剔
非刀	非刀 剕
非刂	非刂 剕
咅刀	咅刀 剖
咅刂	咅刂 剖
咅刀	咅刀 剖
立口刀	立口刀 剖
咅刀	咅刀 剖
咅刂	咅刂 剖
咅刀	咅刀 剖
立口刂	立口刂 剖
戔刀	戔刀 剗
戔刂	戔刂 剗
其刀	其刀 剘
其刂	其刂 剘
并刅	并刅 剙
事刀	事刀 剚
事刂	事刂 剚
岡刀	岡刀 剛
岡刂	岡刂 剛
宛刀	宛刀 剜
宛刂	宛刂 剜
彔刀	彔刀 剝
彔刂	彔刂 剝
奇刀	奇刀 剞
奇刂	奇刂 剞
叕刀	叕刀 剟
叕刂	叕刂 剟
京刀	京刀 剠
京刂	京刂 剠
炎刀	炎刀 剡
炎刂	炎刂 剡
豖刀	豖刀 剢
豖刂	豖刂 剢
人一口人刀	人一口人刀 剣
人一口人刂	人一口人刂 剣
斉刀	斉刀 剤
斉刂	斉刂 剤
奄刀	奄刀 剦
奄刂	奄刂 剦
砉刀	砉刀 剨
砉刂	砉刂 剨
乘刀	乘刀 剩
乘刂	乘刂 剩
前刀	前刀 剪
度刀	度刀 剫
度刂	度刂 剫
耑刀	耑刀 剬
耑刂	耑刂 剬
屋刀	屋刀 剭
屋刂	屋刂 剭
咼刀	咼刀 剮
咼刂	咼刂 剮
畐刀	畐刀 副
畐刂	畐刂 副
乗刀	乗刀 剰
乗刂	乗刂 剰
人一口人刄	人一口人刄 剱
害刀	害刀 割
害刂	害刂 割
荅刀	荅刀 剳
荅刂	荅刂 剳
豈刀	豈刀 剴
豈刂	豈刂 剴
倉刀	倉刀 創
倉刂	倉刂 創
彖刀	彖刀 剶
彖刂	彖刂 剶
專刀	專刀 剸
專刂	專刂 剸
翏刀	翏刀 剹
翏刂	翏刂 剹
未攵厂刀	未攵厂刀 剺
崩刀	崩刀 剻
崩刂	崩刂 剻
參刀	參刀 剼
參刂	參刂 剼
票刀	票刀 剽
票刂	票刂 剽
區刀	區刀 剾
區刂	區刂 剾
巢刀	巢刀 剿
巢刂	巢刂 剿
矞刀	矞刀 劀
矞刂	矞刂 劀
焦刀	焦刀 劁
焦刂	焦刂 劁
厥刀	厥刀 劂
厥刂	厥刂 劂
畫刀	畫刀 劃
畫刂	畫刂 劃
答刀	答刀 劄
答刂	答刂 劄
蜀刀	蜀刀 劅
蜀刂	蜀刂 劅
廉刀	廉刀 劆
廉刂	廉刂 劆
豦刀	豦刀 劇
豦刂	豦刂 劇
辟刀	辟刀 劈
卯金刀	卯金刀 劉
卯金刂	卯金刂 劉
會刀	會刀 劊
會刂	會刂 劊
喿刀	喿刀 劋
喿刂	喿刂 劋
歲刀	歲刀 劌
歲刂	歲刂 劌
僉刀	僉刀 劍
僉刂	僉刂 劍
僉刀	僉刀 劎
當刀	當刀 劏
當刂	當刂 劏
蒦刀	蒦刀 劐
蒦刂	蒦刂 劐
齊刀	齊刀 劑
齊刂	齊刂 劑
僉刃	僉刃 劒
鼻刀	鼻刀 劓
鼻刂	鼻刂 劓
僉刄	僉刄 劔
質刀	質刀 劕
質刂	質刂 劕
毚刀	毚刀 劖
毚刂	毚刂 劖
贊刀	贊刀 劗
贊刂	贊刂 劗
靡刀	靡刀 劘
靡刂	靡刂 劘
蠡刀	蠡刀 劙
蠡刂	蠡刂 劙
屬刀	屬刀 劚
屬刂	屬刂 劚
丿㇆	丿㇆ 力
力乚	力乚 劜
工力	工力 功
力口	力口 加
少力	少力 劣
斤力	斤力 劤
亢力	亢力 劥
力力力	力力力 劦
手力	手力 劧
且力	且力 助
奴力	奴力 努
去力	去力 劫
句力	句力 劬
召力	召力 劭
失力	失力 劮
石力	石力 劯
白力	白力 劰
小冖力	小冖力 労
丷夫力	丷夫力 劵
𠔉力	𠔉力 劵
后力	后力 劶
羊力	羊力 劷
圭力	圭力 劸
交力	交力 効
牟力	牟力 劺
匡力	匡力 劻
吉力	吉力 劼
列力	列力 劽
亥力	亥力 劾
克力	克力 勀
巠力	巠力 勁
告力	告力 勂
孛力	孛力 勃
每力	每力 勄
束力	束力 勅
良力	良力 勆
甬力	甬力 勇
甬力	甬力 勈
免力	免力 勉
克力	克力 勊
卷力	卷力 勌
京力	京力 勍
坴力	坴力 勎
咅力	咅力 勏
孟力	孟力 勐
來力	來力 勑
革力	革力 勒
皆力	皆力 勓
面力	面力 勔
重力	重力 動
冒力	冒力 勖
日助	日助 勗
甚力	甚力 勘
矛务	矛务 務
矛夂力	矛夂力 務
員力	員力 勛
翁力	翁力 勜
肉劵	肉劵 勝
月劵	月劵 勝
肉劵	肉劵 勝
月丷夫力	月丷夫力 勝
𤇾力	𤇾力 勞
𤇾力	𤇾力 勞
莫力	莫力 募
翏力	翏力 勠
票力	票力 勡
埶力	埶力 勢
執力	執力 勢
責力	責力 勣
堇力	堇力 勤
強力	強力 勥
巢力	巢力 勦
丿二隹力	丿二隹力 勧
象力	象力 勨
貰力	貰力 勩
喬力	喬力 勪
番力	番力 勫
絭力	絭力 勬
童力	童力 勭
豦力	豦力 勮
亶力	亶力 勯
劦思	劦思 勰
萬力	萬力 勱
動火	動火 勲
動灬	動灬 勲
熏力	熏力 勳
慮力	慮力 勴
厲力	厲力 勵
徹力	徹力 勶
襄力	襄力 勷
雚力	雚力 勸
丿㇆	丿㇆ 勹
勹丶	勹丶 勺
勹二	勹二 勻
勹九	勹九 勼
勹人	勹人 勽
勹厶	勹厶 勾
勹丿丿	勹丿丿 勿
勹亾	勹亾 匃
勹亡	勹亡 匄
勹己	勹己 包
勿丶	勿丶 匆
勹凶	勹凶 匈
勹平	勹平 匉
勹米	勹米 匊
勹缶	勹缶 匋
勹合	勹合 匌
勹甫	勹甫 匍
勹奄	勹奄 匎
夸包	夸包 匏
勹畐	勹畐 匐
勹躬	勹躬 匑
勹荅	勹荅 匒
勹艮殳	勹艮殳 匓
勹身吕	勹身吕 匔
乚丿	乚丿 匕
人匕	人匕 化
亻匕	亻匕 化
丬匕	丬匕 北
匕巛囟	匕巛囟 匘
匕𡿺	匕𡿺 匘
是匕	是匕 匙
匚久	匚久 匛
匚也	匚也 匜
匚巾	匚巾 匝
匚工	匚工 匞
匚亢	匚亢 匟
匚斤	匚斤 匠
匚王	匚王 匡
匚勿	匚勿 匢
匚甲	匚甲 匣
匚玉	匚玉 匤
匚弁	匚弁 匥
匚夾	匚夾 匧
匚壯	匚壯 匨
匚山王	匚山王 匩
匡山	匡山 匩
匚非	匚非 匪
匚曶	匚曶 匫
匚俞	匚俞 匬
匚軌	匚軌 匭
匚淮	匚淮 匯
匚單	匚單 匰
匚貴	匚貴 匱
匚大品	匚大品 匲
匚僉	匚僉 匳
匚算	匚算 匴
匚賣	匚賣 匵
匚舊	匚舊 匶
匚瞿	匚瞿 匷
匸儿	匸儿 匹
匚儿	匚儿 匹
匸合	匸合 匼
匸妟	匸妟 匽
匸扁	匸扁 匾
匚扁	匚扁 匾
匸若	匸若 匿
匚若	匚若 匿
匸品	匸品 區
匚品	匚品 區
一丨	一丨 十
乁十	乁十 卂
丿十	丿十 千
十丨	十丨 卄
一丨丨	一丨丨 卄
川一	川一 卅
九十	九十 卆
千丨	千丨 升
丿十丿	丿十丿 升
丿干	丿干 午
十廾	十廾 卉
丷一十	丷一十 半
八一十	八一十 半
十廿	十廿 卋
丿丨丨丨丨一	丿丨丨丨丨一 卌
川丨一	川丨一 卌
丶田丿十	丶田丿十 卑
亠人十	亠人十 卒
卜日十	卜日十 卓
十劦	十劦 協
十冂丫二	十冂丫二 南
小甲一	小甲一 単
小日十	小日十 単
小甲一	小甲一 単
小曰十	小曰十 単
甚十	甚十 卙
十尃	十尃 博
十甫寸	十甫寸 博
絲言十	絲言十 卛
糸言糸十	糸言糸十 卛
絲言十	絲言十 卛
䜌十	䜌十 卛
丨丶	丨丶 卜
一丨丨一	一丨丨一 卝
丶下	丶下 卞
口卜	口卜 卟
卜口	卜口 占
上卜	上卜 卡
上下	上下 卡
卜囙	卜囙 卣
卜囪	卜囪 卥
圭卜	圭卜 卦
卜咼	卜咼 卨
丨㇆	丨㇆ 卩
卩丶	卩丶 卪
匚卩	匚卩 卬
工卩	工卩 卭
厂一卩	厂一卩 卮
厂一㔾	厂一㔾 卮
卬丿	卬丿 卯
匸丿卩	匸丿卩 卯
卬一	卬一 印
匸一卩	匸一卩 印
厃卩	厃卩 危
刀厂卩	刀厂卩 危
厃卩	厃卩 危
厃㔾	厃㔾 危
厃卩	厃卩 危
刀厂卩	刀厂卩 危
厃卩	厃卩 危
刀厂㔾	刀厂㔾 危
召卩	召卩 卲
艮卩	艮卩 即
卯丶丶	卯丶丶 卵
匸丿丶卪	匸丿丶卪 卵
多卩	多卩 卶
丷夫卩	丷夫卩 卷
𠔉㔾	𠔉㔾 卷
午止卩	午止卩 卸
血卩	血卩 卹
丞卩	丞卩 卺
丞㔾	丞㔾 卺
谷卩	谷卩 卻
兀危	兀危 卼
白匕卩	白匕卩 卽
咢卩	咢卩 卾
卯艮卩	卯艮卩 卿
匸丿即	匸丿即 卿
桼卩	桼卩 厀
刀厂	刀厂 厃
厂卩	厂卩 厄
厂㔾	厂㔾 厄
厂乇	厂乇 厇
厂干	厂干 厈
厂牙	厂牙 厊
厂氐	厂氐 厎
厂乍	厂乍 厏
厂缶	厂缶 厒
厂圭	厂圭 厓
厂至	厂至 厔
厂尨	厂尨 厖
厂辛	厂辛 厗
厂車	厂車 厙
厂日子	厂日子 厚
厂听	厂听 厛
厂垂	厂垂 厜
厂昔	厂昔 厝
厂非	厂非 厞
厂白小	厂白小 原
厂泉	厂泉 原
厂泉	厂泉 厡
厂秝	厂秝 厤
厂欮	厂欮 厥
厂真	厂真 厧
厂堇	厂堇 厪
厂敖	厂敖 厫
厂晷	厂晷 厬
厂猒	厂猒 厭
厂林乚丶丶	厂林乚丶丶 厯
厂敞	厂敞 厰
厂僉	厂僉 厱
厂萬	厂萬 厲
小厂敢	小厂敢 厳
厭甲	厭甲 厴
厂猒甲	厂猒甲 厴
原原原	原原原 厵
𠃊丶	𠃊丶 厶
一丿厶	一丿厶 厷
厶厶	厶厶 厸
九厶	九厶 厹
大厶	大厶 厺
土厶	土厶 去
厶厶厶	厶厶厶 厽
乁去	乁去 厾
一由厶	一由厶 叀
厽人彡	厽人彡 參
厶厶厶人彡	厶厶厶人彡 參
厽人三	厽人三 叄
厶厶厶人三	厶厶厶人三 叄
厽人心	厽人心 叅
厽人小丶	厽人小丶 叅
又丶	又丶 叉
乃乀	乃乀 及
一丿又	一丿又 友
厂又	厂又 反
丩又	丩又 収
乛支	乛支 叏
丿友	丿友 叐
又又又	又又又 叒
十口又	十口又 叓
支口	支口 叓
上小又	上小又 叔
尗又	尗又 叔
又又又又	又又又又 叕
耳又	耳又 取
爪冖又	爪冖又 受
爫冖又	爫冖又 受
尸二又	尸二又 叚
半反	半反 叛
灾又	灾又 叜
去及	去及 叝
尸示又	尸示又 叞
臼丨又	臼丨又 叟
睿又	睿又 叡
丵取	丵取 叢
业丷二丨取	业丷二丨取 叢
丵取	丵取 叢
业羊取	业羊取 叢
丨乛一	丨乛一 口
冂一	冂一 口
十口	十口 古
勹口	勹口 句
口力	口力 另
口刀	口刀 叧
口刀	口刀 叨
口卩	口卩 叩
口八	口八 只
口丩	口丩 叫
刀口	刀口 召
口八	口八 叭
口丁	口丁 叮
一口亅	一口亅 可
丁口	丁口 可
厶口	厶口 台
口匕	口匕 叱
口乂	口乂 史
一丿口	一丿口 右
九口	九口 叴
匚口	匚口 叵
㇆一口	㇆一口 司
口入	口入 叺
口力	口力 叻
口刁	口刁 叼
口工	口工 叿
口千	口千 吀
口于	口于 吁
亡口	亡口 吂
口乞	口乞 吃
夂口	夂口 各
口口	口口 吅
口幺	口幺 吆
口子	口子 吇
人一口	人一口 合
士口	士口 吉
口寸	口寸 吋
冂一口	冂一口 同
夕口	夕口 名
厂一口	厂一口 后
一口乂	一口乂 吏
一口丿乀	一口丿乀 吏
口土	口土 吐
丶冂口	丶冂口 向
口宅	口宅 吒
口下	口下 吓
口也	口也 吔
口丫	口丫 吖
口午	口午 吘
口火	口火 吙
口尹	口尹 吚
尹口	尹口 君
口丑	口丑 吜
文口	文口 吝
天口	天口 吞
口今	口今 吟
口犬	口犬 吠
口比	口比 吡
心口	心口 吢
口心	口心 吣
口介	口介 吤
口不	口不 吥
不口	不口 否
口巴	口巴 吧
口分	口分 吩
口化	口化 吪
今口	今口 含
口亢	口亢 吭
口允	口允 吮
口厷	口厷 吰
口支	口支 吱
口引	口引 吲
口㇉大	口㇉大 吳
口少	口少 吵
口內	口內 吶
口夬	口夬 吷
口及	口及 吸
口欠	口欠 吹
口殳	口殳 吺
口勿	口勿 吻
口孔	口孔 吼
口牛	口牛 吽
五口	五口 吾
牛口	牛口 吿
口牙	口牙 呀
口勻	口勻 呁
口丶口	口丶口 呂
口厄	口厄 呃
乃古	乃古 呄
口文	口文 呅
口木	口木 呆
水口	水口 呇
口王	口王 呈
口㇉一八	口㇉一八 呉
牛口	牛口 告
口夫	口夫 呋
口斗	口斗 呌
口云	口云 呍
口尺	口尺 呎
口升	口升 呏
夭口	夭口 呑
口太	口太 呔
口戹	口戹 呝
口司	口司 呞
口玄	口玄 呟
口本	口本 呠
口民	口民 呡
口尼	口尼 呢
口令	口令 呤
口冉	口冉 呥
口幼	口幼 呦
口氐	口氐 呧
冂土口	冂土口 周
口示	口示 呩
口兄	口兄 呪
口占	口占 呫
口四	口四 呬
口世	口世 呭
口只	口只 呮
口平	口平 呯
此口	此口 呰
口瓜	口瓜 呱
口此	口此 呲
口未	口未 味
口句	口句 呴
口可	口可 呵
口奴	口奴 呶
口甲	口甲 呷
口丕	口丕 呸
口不一	口不一 呸
口失	口失 呹
